,movieId,imdbId,tmdbId
2323,2897,tt087188,5622.0
2324,2898,tt0106664,10349.0
2325,2899,tt031397,42518.0
2326,2900,tt095652,29787.0
2327,2901,tt079714,9638.0
2328,2902,tt086154,10576.0
2329,2903,tt091799,12662.0
2330,2904,tt023369,61369.0
2331,2905,tt056443,11712.0
2332,2906,tt0156934,12618.0
2333,2907,tt0167427,13824.0
2334,2908,tt0171804,226.0
2335,2912,tt0165854,10388.0
2336,2913,tt0165874,17198.0
2337,2915,tt086200,9346.0
2338,2916,tt0100802,861.0
2339,2917,tt082089,14412.0
2340,2918,tt091042,9377.0
2341,2919,tt086617,11541.0
2342,2920,tt037674,2457.0
2343,2921,tt068699,11901.0
2344,2922,tt061747,4929.0
2345,2923,tt076123,85325.0
2346,2924,tt080179,11230.0
2347,2925,tt065571,8416.0
2348,2926,tt095270,11054.0
2349,2927,tt037558,851.0
2350,2928,tt087980,24453.0
2351,2929,tt082979,18254.0
2352,2930,tt0176093,56235.0
2353,2932,tt077405,16642.0
2354,2935,tt033804,3086.0
2355,2936,tt034240,16305.0
2356,2937,tt035169,32255.0
2357,2938,tt091214,48797.0
2358,2939,tt046126,19997.0
2359,2940,tt038559,3767.0
2360,2941,tt052225,17352.0
2361,2942,tt085549,535.0
2362,2943,tt0104507,2731.0
2363,2944,tt061578,1654.0
2364,2945,tt087722,31043.0
2365,2946,tt059260,14831.0
2366,2947,tt058150,658.0
2367,2948,tt057076,657.0
2368,2949,tt055928,646.0
2369,2950,tt080453,5689.0
2370,2951,tt058461,391.0
2371,2952,tt0119256,8052.0
2372,2953,tt0104431,772.0
2373,2956,tt094008,31650.0
2374,2959,tt0137523,550.0
2375,2961,tt0160916,12220.0
2376,2962,tt0119114,1610.0
2377,2964,tt0192194,42881.0
2378,2966,tt0166896,404.0
2379,2967,tt048977,42196.0
2380,2968,tt081633,36819.0
2381,2969,tt061138,42726.0
2382,2970,tt083946,9343.0
2383,2971,tt078754,16858.0
2384,2972,tt093206,42006.0
2385,2973,tt097123,11562.0
2386,2974,tt0200469,10496.0
2387,2975,tt0168501,16162.0
2388,2976,tt0163988,8649.0
2389,2977,tt0142201,31306.0
2390,2978,tt0144640,10563.0
2391,2979,tt0172627,14484.0
2392,2981,tt072742,94857.0
2393,2982,tt099710,32043.0
2394,2983,tt059319,15247.0
2395,2984,tt067527,29251.0
2396,2985,tt093870,5548.0
2397,2986,tt0100502,5549.0
2398,2987,tt096438,856.0
2399,2988,tt081150,38772.0
2400,2989,tt082398,699.0
2401,2990,tt097742,709.0
2402,2991,tt070328,253.0
2403,2992,tt091829,13511.0
2404,2993,tt059800,660.0
2405,2995,tt0185371,11377.0
2406,2996,tt0166943,26149.0
2407,2997,tt0120601,492.0
2408,2998,tt0144178,108346.0
2409,3000,tt0119698,128.0
2410,3001,tt0157075,46286.0
2411,3002,tt0200849,8672.0
2412,3003,tt0170705,8056.0
2413,3004,tt0120596,2020.0
2414,3005,tt0145681,9481.0
2415,3006,tt0140352,9008.0
2416,3007,tt0181288,14242.0
2417,3008,tt0156729,16129.0
2418,3010,tt0200071,11489.0
2419,3011,tt065088,28145.0
2420,3013,tt099180,18111.0
2421,3015,tt077355,11223.0
2422,3016,tt083767,16281.0
2423,3017,tt092796,16288.0
2424,3018,tt089885,1694.0
2425,3019,tt097240,476.0
2426,3020,tt0106856,37094.0
2427,3021,tt082427,13555.0
2428,3022,tt017925,961.0
2429,3024,tt078087,24831.0
2430,3025,tt062218,64963.0
2431,3028,tt061407,25560.0
2432,3029,tt082817,21610.0
2433,3030,tt055630,11878.0
2434,3031,tt0100475,11510.0
2435,3032,tt067525,11234.0
2436,3033,tt094012,957.0
2437,3034,tt070608,11886.0
2438,3035,tt048380,37853.0
2439,3036,tt082484,62204.0
2440,3037,tt065988,11040.0
2441,3038,tt050371,21849.0
2442,3039,tt086465,1621.0
2443,3040,tt079540,14035.0
2444,3041,tt087700,40771.0
2445,3042,tt093516,40772.0
2446,3043,tt0104837,40773.0
2447,3044,tt0101669,11498.0
2448,3045,tt0105130,11790.0
2449,3046,tt0113416,29371.0
2450,3047,tt083911,276635.0
2451,3048,tt083254,47941.0
2452,3051,tt0149691,21349.0
2453,3052,tt0120655,1832.0
2454,3053,tt0151137,10047.0
2455,3054,tt0190641,10228.0
2456,3055,tt0165773,47692.0
2457,3057,tt0118150,144953.0
2458,3060,tt0101605,11663.0
2459,3061,tt034862,13485.0
2460,3062,tt056197,9289.0
2461,3063,tt0105156,9264.0
2462,3064,tt0119908,18222.0
2463,3066,tt066473,11165.0
2464,3067,tt095675,4203.0
2465,3068,tt084855,24226.0
2466,3069,tt068528,88875.0
2467,3070,tt086856,11379.0
2468,3071,tt094027,29154.0
2469,3072,tt093565,2039.0
2470,3074,tt068762,11943.0
2471,3075,tt059646,11481.0
2472,3076,tt057187,2690.0
2473,3077,tt0164312,20565.0
2474,3078,tt0165859,27141.0
2475,3079,tt0178737,10399.0
2476,3081,tt0162661,2668.0
2477,3082,tt0143145,36643.0
2478,3083,tt0185125,99.0
2479,3086,tt024852,25898.0
2480,3087,tt096061,9647.0
2481,3088,tt042546,11787.0
2482,3089,tt040522,5156.0
2483,3090,tt093509,24276.0
2484,3091,tt080979,11953.0
2485,3093,tt067411,29005.0
2486,3094,tt093512,26371.0
2487,3095,tt032551,596.0
2488,3096,tt050738,52470.0
2489,3097,tt033045,20334.0
2490,3098,tt087781,11393.0
2491,3099,tt073692,31121.0
2492,3100,tt0105265,293.0
2493,3101,tt093010,10998.0
2494,3102,tt089360,12235.0
2495,3103,tt0100680,36094.0
2496,3104,tt095631,9013.0
2497,3105,tt099077,11005.0
2498,3106,tt099291,59820.0
2499,3107,tt0101393,2924.0
2500,3108,tt0101889,177.0
2501,3109,tt088007,38557.0
2502,3110,tt087091,42087.0
2503,3111,tt087921,13681.0
2504,3112,tt090556,34760.0
2505,3113,tt0146675,9946.0
2506,3114,tt0120363,863.0
2507,3115,tt0155711,31582.0
2508,3116,tt0189744,125520.0
2509,3117,tt0134154,22267.0
2510,3118,tt0161023,55123.0
2511,3120,tt0104114,10411.0
2512,3121,tt045877,41462.0
2513,3122,tt033021,1718.0
2514,3125,tt0172396,20024.0
2515,3127,tt0144715,13787.0
2516,3128,tt0160513,54933.0
2517,3129,tt0158371,9684.0
2518,3130,tt099165,9586.0
2519,3133,tt015863,33015.0
2520,3134,tt028950,777.0
2521,3135,tt079239,21887.0
2522,3136,tt050558,5652.0
2523,3138,tt096171,32331.0
2524,3140,tt014538,32628.0
2525,3141,tt0100828,32669.0
2526,3142,tt096328,18161.0
2527,3143,tt063056,31681.0
2528,3144,tt060463,33666.0
2529,3145,tt0150216,32274.0
2530,3146,tt0205000,10402.0
2531,3147,tt0120689,497.0
2532,3148,tt0124315,1715.0
2533,3150,tt0141974,42739.0
2534,3152,tt067328,25188.0
2535,3153,tt051337,15515.0
2536,3155,tt0166485,1439.0
2537,3156,tt0182789,2277.0
2538,3157,tt0164912,10137.0
2539,3158,tt0162866,10387.0
2540,3159,tt0120910,49948.0
2541,3160,tt0175880,334.0
2542,3161,tt0119079,30237.0
2543,3163,tt0151568,46435.0
2544,3165,tt0106455,22213.0
2545,3166,tt096978,47070.0
2546,3167,tt066892,36492.0
2547,3168,tt064276,624.0
2548,3169,tt087231,26578.0
2549,3171,tt053226,43103.0
2550,3173,tt0146838,9563.0
2551,3174,tt0125664,1850.0
2552,3175,tt0177789,926.0
2553,3176,tt0134119,1213.0
2554,3177,tt0195945,10471.0
2555,3178,tt0174856,10400.0
2556,3179,tt0145653,10397.0
2557,3180,tt0196857,20761.0
2558,3181,tt0120866,12524.0
2559,3182,tt0192335,28216.0
2560,3183,tt0174268,36773.0
2561,3185,tt0120834,10219.0
2562,3186,tt0172493,3558.0
2563,3188,tt0208261,41276.0
2564,3189,tt0156812,17908.0
2565,3190,tt0134983,10384.0
2566,3192,tt0169302,48233.0
2567,3194,tt070903,10236.0
2568,3196,tt046359,632.0
2569,3197,tt095897,11851.0
2570,3198,tt070511,5924.0
2571,3199,tt050815,33734.0
2572,3200,tt070290,14886.0
2573,3201,tt065724,26617.0
2574,3202,tt065436,11900.0
2575,3203,tt097162,10493.0
2576,3204,tt077269,16241.0
2577,3205,tt054067,27632.0
2578,3206,tt086859,22160.0
2579,3207,tt045162,4460.0
2580,3208,tt0107659,9644.0
2581,3210,tt083929,13342.0
2582,3211,tt094924,35119.0
2583,3213,tt0106364,14919.0
2584,3214,tt088707,14040.0
2585,3216,tt066380,17343.0
2586,3217,tt029606,22692.0
2587,3218,tt0102687,47620.0
2588,3219,tt0100318,2990.0
2589,3221,tt083851,10831.0
2590,3223,tt090366,33078.0
2591,3224,tt058625,16672.0
2592,3225,tt0186975,10472.0
2593,3232,tt016332,32600.0
2594,3235,tt081748,13005.0
2595,3238,tt0120662,18681.0
2596,3239,tt0141399,75531.0
2597,3240,tt0156639,20468.0
2598,3241,tt0201840,14521.0
2599,3243,tt0104187,10406.0
2600,3244,tt076095,14741.0
2601,3245,tt058604,32015.0
2602,3246,tt0104797,1883.0
2603,3247,tt0105417,2005.0
2604,3248,tt0108147,6279.0
2605,3249,tt0104389,11087.0
2606,3250,tt0106246,7305.0
2607,3251,tt088683,24735.0
2608,3252,tt0105323,9475.0
2609,3253,tt0105793,8872.0
2610,3254,tt0108525,8873.0
2611,3255,tt0104694,11287.0
2612,3256,tt0105112,9869.0
2613,3257,tt0103855,619.0
2614,3258,tt0104070,9374.0
2615,3259,tt0104231,11259.0
2616,3260,tt0104454,8293.0
2617,3261,tt0105415,11068.0
2618,3262,tt0105665,1923.0
2619,3263,tt0105812,10158.0
2620,3264,tt0103893,10206.0
2621,3265,tt0104684,11782.0
2622,3266,tt0103905,10086.0
2623,3267,tt0104815,9367.0
2624,3268,tt0105477,9876.0
2625,3269,tt0104291,10326.0
2626,3270,tt0104040,16562.0
2627,3271,tt0105046,9609.0
2628,3272,tt0103759,12143.0
2629,3273,tt0134084,4234.0
2630,3274,tt0105414,9605.0
2631,3275,tt0144117,8374.0
2632,3276,tt0171356,29076.0
2633,3281,tt0144801,113096.0
2634,3282,tt0116102,106837.0
2635,3284,tt067848,27841.0
2636,3285,tt0163978,1907.0
2637,3286,tt0184907,15489.0
2638,3287,tt0220099,15655.0
2639,3289,tt0209189,36210.0
2640,3292,tt047878,22342.0
2641,3294,tt074455,30062.0
2642,3296,tt062376,25934.0
2643,3298,tt0181984,14181.0
2644,3299,tt0162983,10385.0
2645,3300,tt0134847,2787.0
2646,3301,tt0190138,2069.0
2647,3302,tt0159272,61416.0
2648,3303,tt0221023,79515.0
2649,3304,tt077248,14839.0
2650,3306,tt018773,28978.0
2651,3307,tt021749,901.0
2652,3308,tt087265,25010.0
2653,3309,tt09018,36208.0
2654,3310,tt012349,10098.0
2655,3313,tt084395,33374.0
2656,3314,tt044420,43368.0
2657,3316,tt0184858,2155.0
2658,3317,tt0185014,11004.0
2659,3318,tt0158583,25212.0
2660,3320,tt0164756,139.0
2661,3324,tt0186045,25166.0
2662,3325,tt0156841,1831.0
2663,3326,tt0181151,10416.0
2664,3327,tt0218043,14271.0
2665,3328,tt0165798,4816.0
2666,3329,tt094347,19958.0
2667,3330,tt055471,28569.0
2668,3331,tt085980,2193.0
2669,3334,tt040506,11016.0
2670,3338,tt097372,20423.0
2671,3339,tt074695,10839.0
2672,3340,tt047898,36489.0
2673,3341,tt042276,24481.0
2674,3342,tt086969,11296.0
2675,3343,tt092559,61651.0
2676,3344,tt056875,28172.0
2677,3347,tt086005,14280.0
2678,3349,tt039698,149687.0
2679,3350,tt055353,29478.0
2680,3351,tt058694,28177.0
2681,3354,tt0183523,2067.0
2682,3355,tt0142688,622.0
2683,3357,tt0181530,28463.0
2684,3358,tt0101698,12186.0
2685,3359,tt078902,20283.0
2686,3360,tt091217,5693.0
2687,3361,tt094812,287.0
2688,3362,tt072890,968.0
2689,3363,tt069704,838.0
2690,3364,tt042208,16958.0
2691,3365,tt049730,3114.0
2692,3368,tt051411,12501.0
2693,3370,tt094731,31618.0
2694,3371,tt074235,42232.0
2695,3377,tt035966,22178.0
2696,3379,tt053137,35412.0
2697,3380,tt039748,43463.0
2698,3384,tt072251,8333.0
2699,3385,tt090274,19259.0
2700,3386,tt0102138,820.0
2701,3387,tt098645,11718.0
2702,3388,tt093148,8989.0
2703,3390,tt091934,58048.0
2704,3391,tt094321,26827.0
2705,3392,tt098309,11157.0
2706,3393,tt092834,28370.0
2707,3394,tt092666,918.0
2708,3395,tt093596,61178.0
2709,3396,tt079588,11176.0
2710,3397,tt082474,14900.0
2711,3398,tt087755,11899.0
2712,3399,tt089994,36536.0
2713,3400,tt0108526,18890.0
2714,3401,tt088760,19736.0
2715,3402,tt090219,123047.0
2716,3404,tt046435,16535.0
2717,3405,tt051994,10971.0
2718,3406,tt043379,23928.0
2719,3408,tt0195685,462.0
2720,3409,tt0195714,9532.0
2721,3412,tt095800,2383.0
2722,3414,tt048316,53879.0
2723,3415,tt072443,1396.0
2724,3417,tt044517,11570.0
2725,3418,tt0103074,1541.0
2726,3420,tt078718,17443.0
2727,3421,tt077975,8469.0
2728,3422,tt091939,27995.0
2729,3423,tt096054,36739.0
2730,3424,tt097216,925.0
2731,3425,tt0100168,41823.0
2732,3426,tt0102175,1713.0
2733,3427,tt062824,26170.0
2734,3428,tt078950,30547.0
2735,3429,tt099317,54825.0
2736,3430,tt071402,13939.0
2737,3431,tt082250,14373.0
2738,3432,tt089003,24873.0
2739,3434,tt0109578,34746.0
2740,3435,tt036775,996.0
2741,3436,tt0101787,9079.0
2742,3437,tt0101615,1496.0
2743,3438,tt0100758,1498.0
2744,3439,tt0103060,1497.0
2745,3440,tt0108308,1499.0
2746,3441,tt087985,1880.0
2747,3442,tt090693,33762.0
2748,3444,tt092675,11690.0
2749,3445,tt077530,29143.0
2750,3446,tt0113133,35292.0
2751,3447,tt028944,36652.0
2752,3448,tt093105,801.0
2753,3449,tt095238,104301.0
2754,3450,tt0107050,11520.0
2755,3451,tt061735,1879.0
2756,3452,tt0165929,2085.0
2757,3453,tt0195778,13539.0
2758,3454,tt0202402,16222.0
2759,3456,tt0191043,17078.0
2760,3457,tt0127349,37722.0
2761,3459,tt091142,33516.0
2762,3460,tt061765,99008.0
2763,3461,tt057261,9960.0
2764,3462,tt027977,3082.0
2765,3463,tt0110629,49338.0
2766,3465,tt092079,52961.0
2767,3466,tt0107091,12187.0
2768,3467,tt057163,24748.0
2769,3468,tt054997,990.0
2770,3469,tt053946,1908.0
2771,3470,tt071411,9764.0
2772,3471,tt075860,840.0
2773,3474,tt0117468,26689.0
2774,3475,tt043924,25673.0
2775,3476,tt099871,2291.0
2776,3477,tt0112950,13531.0
2777,3478,tt093378,16620.0
2778,3479,tt089457,526.0
2779,3480,tt091445,13346.0
2780,3481,tt0146882,243.0
2781,3483,tt0138749,10501.0
2782,3484,tt0192614,11478.0
2783,3487,tt061619,6644.0
2784,3489,tt0102057,879.0
2785,3490,tt068713,32613.0
2786,3491,tt091579,39406.0
2787,3492,tt017416,85689.0
2788,3494,tt065126,17529.0
2789,3495,tt0105267,40841.0
2790,3496,tt095564,118098.0
2791,3497,tt085919,1793.0
2792,3498,tt077928,11327.0
2793,3499,tt0100157,1700.0
2794,3500,tt0104928,54087.0
2795,3501,tt089643,34322.0
2796,3502,tt0107630,41659.0
2797,3503,tt069293,593.0
2798,3504,tt074958,10774.0
2799,3505,tt093640,10083.0
2800,3506,tt079640,29786.0
2801,3507,tt063374,11356.0
2802,3508,tt075029,10747.0
2803,3509,tt0165643,38809.0
2804,3510,tt0186151,10559.0
2805,3511,tt0217756,20697.0
2806,3512,tt0122459,2621.0
2807,3513,tt0160797,10479.0
2808,3515,tt0183503,49721.0
2809,3516,tt051406,2006.0
2810,3518,tt0119062,46625.0
2811,3519,tt077572,17339.0
2812,3520,tt059287,26879.0
2813,3521,tt097940,11305.0
2814,3522,tt067698,48211.0
2815,3524,tt082031,13665.0
2816,3525,tt086927,12309.0
2817,3526,tt098067,1552.0
2818,3527,tt093773,106.0
2819,3528,tt0102713,10333.0
2820,3529,tt082934,11027.0
2821,3531,tt099014,123757.0
2822,3534,tt0191754,10468.0
2823,3535,tt0144084,1359.0
2824,3536,tt0171433,4967.0
2825,3537,tt0149367,31776.0
2826,3538,tt0166175,10557.0
2827,3539,tt0236216,27745.0
2828,3540,tt0160644,19214.0
2829,3543,tt083833,13776.0
2830,3544,tt0102898,26291.0
2831,3545,tt068327,10784.0
2832,3546,tt056687,10242.0
2833,3547,tt093776,27857.0
2834,3548,tt051383,16347.0
2835,3549,tt048140,4825.0
2836,3550,tt085701,11654.0
2837,3551,tt074860,10518.0
2838,3552,tt080487,11977.0
2839,3553,tt0176783,18041.0
2840,3554,tt0199725,14736.0
2841,3555,tt0141926,3536.0
2842,3556,tt0159097,1443.0
2843,3557,tt0104549,10424.0
2844,3559,tt044837,28971.0
2845,3560,tt077132,49096.0
2846,3563,tt0132910,9456.0
2847,3564,tt0158622,889.0
2848,3565,tt0198021,10564.0
2849,3566,tt0189584,15723.0
2850,3567,tt0180837,19600.0
2851,3568,tt0162348,125537.0
2852,3569,tt0154421,452.0
2853,3571,tt0220100,36234.0
2854,3572,tt0106521,39283.0
2855,3573,tt0112634,65460.0
2856,3574,tt0115834,55667.0
2857,3575,tt0156460,31978.0
2858,3576,tt093185,12476.0
2859,3577,tt096324,5241.0
2860,3578,tt0172495,98.0
2861,3579,tt0167203,21311.0
2862,3580,tt0153464,47724.0
2863,3581,tt0188674,11129.0
2864,3584,tt085276,1058.0
2865,3587,tt080923,16395.0
2866,3588,tt068805,50627.0
2867,3590,tt071772,38925.0
2868,3591,tt085970,13105.0
2869,3593,tt0185183,5491.0
2870,3594,tt0210616,10560.0
2871,3596,tt0156323,19419.0
2872,3598,tt0171359,10688.0
2873,3599,tt037514,17889.0
2874,3600,tt054692,18228.0
2875,3602,tt053848,18642.0
2876,3604,tt056048,39391.0
2877,3605,tt051818,18644.0
2878,3606,tt041716,31516.0
2879,3608,tt089791,5683.0
2880,3609,tt0181786,113279.0
2881,3611,tt036326,14906.0
2882,3612,tt075232,16176.0
2883,3613,tt096259,52770.0
2884,3614,tt0104438,12518.0
2885,3615,tt0130623,10567.0
2886,3616,tt0217630,10642.0
2887,3617,tt0215129,9285.0
2888,3618,tt0196216,10569.0
2889,3619,tt080881,21879.0
2890,3620,tt0119746,98502.0
2891,3621,tt082933,21484.0
2892,3622,tt066495,24918.0
2893,3623,tt0120755,955.0
2894,3624,tt0184894,8584.0
2895,3626,tt0154443,11332.0
2896,3627,tt055830,16093.0
2897,3628,tt034742,29372.0
2898,3629,tt015864,962.0
2899,3632,tt039631,30588.0
2900,3633,tt064757,668.0
2901,3634,tt058576,23518.0
2902,3635,tt076752,691.0
2903,3637,tt089960,44018.0
2904,3638,tt079574,698.0
2905,3639,tt071807,682.0
2906,3640,tt050598,28973.0
2907,3643,tt036824,22994.0
2908,3646,tt0208003,9600.0
2909,3649,tt080365,2768.0
2910,3653,tt060371,21.0
2911,3654,tt054953,10911.0
2912,3655,tt070130,10102.0
2913,3656,tt039589,30308.0
2914,3657,tt043899,38688.0
2915,3658,tt062168,26912.0
2916,3659,tt050873,26278.0
2917,3660,tt098143,26953.0
2918,3661,tt0100438,26954.0
2919,3662,tt0102728,26956.0
2920,3663,tt0107899,26957.0
2921,3664,tt0110916,26958.0
2922,3665,tt0132451,26959.0
2923,3668,tt063518,6003.0
2924,3669,tt0105466,23939.0
2925,3671,tt071230,11072.0
2926,3672,tt071206,23069.0
2927,3673,tt092638,21299.0
2928,3674,tt076044,38802.0
2929,3675,tt047673,13368.0
2930,3676,tt074486,985.0
2931,3677,tt0103767,14002.0
2932,3678,tt048347,541.0
2933,3679,tt082252,21137.0
2934,3680,tt094980,36724.0
2935,3681,tt059578,938.0
2936,3682,tt070355,10648.0
2937,3683,tt086979,11368.0
2938,3684,tt097322,10875.0
2939,3685,tt089841,2075.0
2940,3686,tt099582,1551.0
2941,3687,tt095525,22500.0
2942,3688,tt084522,10246.0
2943,3689,tt086129,19698.0
2944,3690,tt089826,23919.0
2945,3691,tt086143,18835.0
2946,3692,tt090849,26554.0
2947,3693,tt090190,15239.0
2948,3694,tt098503,28165.0
2949,3695,tt098502,28169.0
2950,3696,tt091630,15762.0
2951,3697,tt0100403,169.0
2952,3698,tt093894,865.0
2953,3699,tt088172,9663.0
2954,3700,tt087004,26889.0
2955,3701,tt094631,10128.0
2956,3702,tt079501,9659.0
2957,3703,tt082694,8810.0
2958,3704,tt089530,9355.0
2959,3705,tt099141,1727.0
2960,3706,tt092563,635.0
2961,3707,tt091635,10068.0
2962,3708,tt087262,11495.0
2963,3709,tt0105428,11428.0
2964,3710,tt094612,10117.0
2965,3712,tt0102951,25562.0
2966,3713,tt0100046,51763.0
2967,3714,tt094882,73079.0
2968,3715,tt092710,38921.0
2969,3716,tt093011,35463.0
2970,3717,tt0187078,9679.0
2971,3718,tt0179074,24587.0
2972,3719,tt0182295,51333.0
2973,3720,tt0145503,17771.0
2974,3721,tt0162711,31610.0
2975,3723,tt099726,10264.0
2976,3724,tt077362,31657.0
2977,3725,tt082009,29204.0
2978,3726,tt074156,17814.0
2979,3727,tt093605,11879.0
2980,3728,tt0102592,21128.0
2981,3729,tt067741,482.0
2982,3730,tt071360,592.0
2983,3731,tt082220,31593.0
2984,3732,tt077588,12611.0
2985,3733,tt070509,14328.0
2986,3734,tt082945,32047.0
2987,3735,tt070666,9040.0
2988,3736,tt043338,25364.0
2989,3737,tt056195,43002.0
2990,3738,tt072226,5121.0
2991,3739,tt023622,195.0
2992,3740,tt090728,6978.0
2993,3741,tt069762,3133.0
2994,3742,tt015648,643.0
2995,3743,tt0204175,10571.0
2996,3744,tt0162650,479.0
2997,3745,tt0120913,7450.0
2998,3746,tt0188030,31023.0
2999,3747,tt0186253,25636.0
3000,3751,tt0120630,7443.0
3001,3752,tt0183505,2123.0
3002,3753,tt0187393,2024.0
3003,3754,tt0131704,17711.0
3004,3755,tt0177971,2133.0
3005,3757,tt068230,25993.0
3006,3758,tt097100,28774.0
3007,3759,tt039404,46929.0
3008,3760,tt076257,11598.0
3009,3761,tt0106469,9702.0
3010,3763,tt089118,9873.0
3011,3764,tt0101846,16820.0
3012,3765,tt099797,14864.0
3013,3766,tt087727,15379.0
3014,3768,tt094792,27352.0
3015,3769,tt072288,8348.0
3016,3770,tt087175,24099.0
3017,3771,tt071569,17897.0
3018,3773,tt099800,16094.0
3019,3774,tt0102065,16096.0
3020,3775,tt038718,20343.0
3021,3777,tt093608,11822.0
3022,3780,tt042897,37744.0
3023,3783,tt0159382,12706.0
3024,3784,tt0219854,4244.0
3025,3785,tt0175142,4247.0
3026,3786,tt0179116,20770.0
3027,3787,tt0215369,1050.0
3028,3788,tt060176,1052.0
3029,3789,tt059575,20540.0
3030,3790,tt0212974,23655.0
3031,3791,tt087277,1788.0
3032,3792,tt038499,32275.0
3033,3793,tt0120903,36657.0
3034,3794,tt0200530,44490.0
3035,3795,tt0168794,47585.0
3036,3798,tt0161081,2655.0
3037,3799,tt0210234,12599.0
3038,3800,tt0205735,33828.0
3039,3801,tt052561,93.0
3040,3802,tt0104299,9278.0
3041,3804,tt079257,59181.0
3042,3805,tt082622,22167.0
3043,3806,tt064615,18118.0
3044,3807,tt076716,11940.0
3045,3809,tt0103241,10276.0
3046,3810,tt0105813,19380.0
3047,3811,tt080310,13783.0
3048,3812,tt068555,11624.0
3049,3813,tt077742,15867.0
3050,3814,tt073312,11686.0
3051,3816,tt089276,29263.0
3052,3819,tt092048,11830.0
3053,3820,tt0205461,16110.0
3054,3821,tt0144528,12107.0
3055,3822,tt0144201,10401.0
3056,3823,tt0171865,32640.0
3057,3824,tt0174480,10641.0
3058,3825,tt0200550,6282.0
3059,3826,tt0164052,9383.0
3060,3827,tt0186566,5551.0
3061,3829,tt0156757,43079.0
3062,3831,tt0195234,2360.0
3063,3832,tt057603,28043.0
3064,3833,tt052646,33468.0
3065,3834,tt080472,21866.0
3066,3835,tt0106627,33408.0
3067,3836,tt065938,11589.0
3068,3837,tt095863,15158.0
3069,3838,tt0110823,16139.0
3070,3839,tt0138703,16146.0
3071,3840,tt095925,26515.0
3072,3841,tt099005,11856.0
3073,3843,tt086320,13567.0
3074,3844,tt098384,10860.0
3075,3845,tt049189,8420.0
3076,3846,tt085470,18391.0
3077,3847,tt071650,20850.0
3078,3848,tt0111187,39473.0
3079,3849,tt038975,27452.0
3080,3851,tt0251739,38548.0
3081,3852,tt0234853,20438.0
3082,3854,tt0130444,2211.0
3083,3855,tt0204709,46991.0
3084,3857,tt0163983,10391.0
3085,3858,tt0173716,14195.0
3086,3859,tt0233687,15665.0
3087,3860,tt0138681,45905.0
3088,3861,tt0191397,10393.0
3089,3863,tt0209958,8843.0
3090,3864,tt0188640,10643.0
3091,3865,tt0236388,23618.0
3092,3868,tt095705,37136.0
3093,3869,tt0102510,37137.0
3094,3870,tt032881,23283.0
3095,3871,tt046303,3110.0
3096,3872,tt053318,14698.0
3097,3873,tt059017,11694.0
3098,3875,tt062885,39891.0
3099,3877,tt088206,9651.0
3100,3879,tt0160009,11398.0
3101,3880,tt0236008,161687.0
3102,3882,tt0204946,1588.0
3103,3883,tt0162903,287821.0
3104,3885,tt0234137,25128.0
3105,3886,tt0161216,18153.0
3106,3889,tt0144964,12211.0
3107,3890,tt0259207,137236.0
3108,3891,tt0216772,9995.0
3109,3892,tt0187696,1698.0
3110,3893,tt0171580,10480.0
3111,3895,tt0204626,10685.0
3112,3896,tt0202677,1619.0
3113,3897,tt0181875,786.0
3114,3900,tt0197384,46119.0
3115,3901,tt0134630,18074.0
3116,3902,tt0210717,170767.0
3117,3903,tt0182508,77332.0
3118,3905,tt0181836,29015.0
3119,3906,tt0164212,10562.0
3120,3908,tt0192731,12212.0
3121,3909,tt0206420,14629.0
3122,3910,tt0168629,16.0
3123,3911,tt0218839,13785.0
3124,3913,tt0211219,15752.0
3125,3914,tt0222850,22597.0
3126,3915,tt0210075,19348.0
3127,3916,tt0210945,10637.0
3128,3917,tt093177,9003.0
3129,3918,tt095294,9064.0
3130,3919,tt0104409,11569.0
3131,3920,tt0107209,10434.0
3132,3921,tt056860,26484.0
3133,3922,tt057887,39113.0
3134,3923,tt053219,38126.0
3135,3924,tt058440,53617.0
3136,3925,tt088184,469.0
3137,3926,tt055608,2160.0
3138,3927,tt060397,2161.0
3139,3928,tt040068,3073.0
3140,3929,tt032234,911.0
3141,3930,tt046876,10973.0
3142,3932,tt024184,10787.0
3143,3933,tt052969,43109.0
3144,3934,tt050610,43230.0
3145,3936,tt036261,15855.0
3146,3937,tt088024,9507.0
3147,3938,tt084695,27475.0
3148,3939,tt093996,27764.0
3149,3940,tt0100639,27767.0
3150,3941,tt091990,40760.0
3151,3942,tt0100663,40446.0
3152,3943,tt0215545,24664.0
3153,3945,tt0259974,20455.0
3154,3946,tt0208988,10461.0
3155,3947,tt067128,1485.0
3156,3948,tt0212338,1597.0
3157,3949,tt0180093,641.0
3158,3950,tt0170691,10687.0
3159,3951,tt0202641,63956.0
3160,3952,tt0208874,6521.0
3161,3953,tt0205271,10763.0
3162,3955,tt0213790,16888.0
3163,3956,tt0160484,10383.0
3164,3957,tt066832,21142.0
3165,3959,tt054387,2134.0
3166,3960,tt0113269,18801.0
3167,3961,tt089200,18498.0
3168,3962,tt093091,28605.0
3169,3963,tt058708,42797.0
3170,3964,tt041094,13465.0
3171,3965,tt038988,27033.0
3172,3966,tt037638,20367.0
3173,3967,tt0249462,71.0
3174,3968,tt0230030,1636.0
3175,3969,tt0223897,10647.0
3176,3970,tt082307,19204.0
3177,3971,tt081376,13762.0
